Opportunity Owner,Segment,Type,Source,Inbound Type,Current Stage (as of data pull),Base Annual Contract Value,Created Date,SQL Datestamp,SAL Datestamp,SQO Datestamp,Close Date,Funnel Stage Reached
Andy,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,8/16/2023 0:00:00,8/16/2023 11:46:00,8/16/2023 11:46:00,,8/28/2023 0:00:00,2 - SAL
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,988.00",2/29/2024 0:00:00,,,,3/4/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"10,230.00",2/29/2024 0:00:00,,,,3/4/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"5,616.00",2/13/2024 0:00:00,,,,3/4/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"2,850.00",2/20/2024 0:00:00,,,,3/4/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"2,907.00",2/20/2024 0:00:00,,,,3/4/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"4,416.00",2/26/2024 0:00:00,,,,3/4/2024 0:00:00,
Andy,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,8/9/2023 0:00:00,8/9/2023 14:25:00,,,8/25/2023 0:00:00,1 - SQL
Fabian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"202,387.20",7/31/2023 0:00:00,7/31/2023 12:29:00,7/31/2023 12:29:00,"8/11/2023, 12:14 PM",8/25/2023 0:00:00,3 - SQO
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,904.00",2/9/2024 0:00:00,,,,3/5/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,174.00",2/22/2024 0:00:00,,,,3/5/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,012.00",3/4/2024 0:00:00,,,,3/5/2024 0:00:00,
Cindy,Enterprise,Expansion,Marketing , Event,Closed Won,"14,443.20",2/29/2024 0:00:00,,,,3/5/2024 0:00:00,
Ian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"7,560.00",2/26/2024 0:00:00,,,,3/5/2024 0:00:00,
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"47,174.40",10/31/2023 0:00:00,,,,3/5/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"7,200.00",12/1/2023 0:00:00,,,,3/5/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"8,784.00",2/22/2024 0:00:00,,,,3/5/2024 0:00:00,
Gabby,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,8/1/2023 0:00:00,8/1/2023 8:54:00,,,8/24/2023 0:00:00,1 - SQL
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"8,640.00",2/22/2024 0:00:00,,,,3/5/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,850.40",3/4/2024 0:00:00,,,,3/6/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,792.00,3/5/2024 0:00:00,,,,3/6/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"10,374.00",3/5/2024 0:00:00,,,,3/6/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"7,080.00",3/5/2024 0:00:00,,,,3/6/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,798.40",3/5/2024 0:00:00,,,,3/6/2024 0:00:00,
Ian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,8/10/2023 0:00:00,8/10/2023 13:18:00,8/10/2023 13:18:00,,8/23/2023 0:00:00,2 - SAL
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"10,296.00",3/4/2024 0:00:00,,,,3/6/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,318.00",3/4/2024 0:00:00,,,,3/6/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,720.00",3/5/2024 0:00:00,,,,3/6/2024 0:00:00,
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"9,360.00",1/25/2024 0:00:00,,,,3/6/2024 0:00:00,
Katie,Enterprise,New,AE Outbound,Outbound,Closed Won,"130,656.00",1/9/2024 0:00:00,,,,3/7/2024 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"119,280.00",1/9/2024 0:00:00,,,,3/7/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"91,656.00",1/9/2024 0:00:00,,,,3/7/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"113,316.00",1/9/2024 0:00:00,,,,3/7/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"124,123.20",1/9/2024 0:00:00,,,,3/7/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"87,073.20",1/9/2024 0:00:00,,,,3/7/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"29,685.60",2/28/2024 0:00:00,,,,3/7/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"6,327.00",3/6/2024 0:00:00,,,,3/7/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,160.00",12/27/2023 0:00:00,,,,3/7/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"7,035.60",3/5/2024 0:00:00,,,,3/7/2024 0:00:00,
Cindy,Enterprise,New,SDR Outbound,Outbound,Closed Won,"1,521,160.20",7/6/2023 0:00:00,7/6/2023 15:23:00,7/6/2023 15:23:00,"7/10/2023, 10:33 AM",3/7/2024 0:00:00,4 - Closed Won
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"70,272.00",2/29/2024 0:00:00,,,,3/7/2024 0:00:00,
Gabby,Mid-Market,New,Marketing , Website Direct,Closed Won,"93,810.00",2/23/2024 0:00:00,2/23/2024 7:09:00,2/25/2024 15:35:00,"2/25/2024, 3:36 PM",3/7/2024 0:00:00,4 - Closed Won
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"11,115.00",3/4/2024 0:00:00,,,,3/7/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,586.00",2/20/2024 0:00:00,,,,3/8/2024 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Lost,,7/5/2023 0:00:00,,,,8/21/2023 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"10,137.60",2/28/2024 0:00:00,,,,3/8/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,247.00",2/28/2024 0:00:00,,,,3/8/2024 0:00:00,
Gabby,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,7/25/2023 0:00:00,7/25/2023 11:05:00,,,8/21/2023 0:00:00,1 - SQL
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,108.80",3/5/2024 0:00:00,,,,3/8/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"5,904.00",3/6/2024 0:00:00,,,,3/8/2024 0:00:00,
Henry,Enterprise,Expansion,Marketing , Event,Closed Won,"69,462.00",3/4/2024 0:00:00,,,,3/8/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"69,950.40",3/8/2024 0:00:00,,,,3/8/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"268,401.60",3/8/2024 0:00:00,,,,3/8/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"66,564.60",3/8/2024 0:00:00,,,,3/8/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,120.00",2/28/2024 0:00:00,,,,3/11/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"1,566.00",3/7/2024 0:00:00,,,,3/11/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"8,580.00",3/5/2024 0:00:00,,,,3/11/2024 0:00:00,
Cindy,Enterprise,Expansion,Marketing , Event,Closed Won,"29,760.00",1/20/2024 0:00:00,,,,3/11/2024 0:00:00,
Andy,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,7/17/2023 0:00:00,7/17/2023 9:18:00,8/8/2023 10:23:00,,8/17/2023 0:00:00,2 - SAL
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"348,657.00",2/27/2024 0:00:00,2/27/2024 14:29:00,2/27/2024 14:29:00,"3/2/2024, 1:12 PM",3/11/2024 0:00:00,
Daniel,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,420.00",3/6/2024 0:00:00,,,,3/11/2024 0:00:00,
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"394,394.40",2/21/2024 0:00:00,,,,3/11/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"33,254.40",3/7/2024 0:00:00,,,,3/12/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,916.80",3/11/2024 0:00:00,,,,3/12/2024 0:00:00,
Cindy,Enterprise,Expansion,Marketing , Event,Closed Won,"9,264.00",3/11/2024 0:00:00,,,,3/12/2024 0:00:00,
Lauren,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,7/5/2023 0:00:00,7/5/2023 10:53:00,7/5/2023 10:53:00,,8/15/2023 0:00:00,2 - SAL
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"63,886.20",3/4/2024 0:00:00,,,,3/12/2024 0:00:00,
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"156,437.40",3/11/2024 0:00:00,,,,3/12/2024 0:00:00,
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"182,662.20",3/11/2024 0:00:00,,,,3/12/2024 0:00:00,
Ian,Mid-Market,New,SDR Outbound,Outbound,Closed Won,"221,083.20",1/30/2024 0:00:00,1/30/2024 10:44:00,2/2/2024 11:03:00,"3/4/2024, 1:16 PM",3/12/2024 0:00:00,4 - Closed Won
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"9,149.40",3/5/2024 0:00:00,,,,3/12/2024 0:00:00,
Fabian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"34,981.20",2/6/2024 0:00:00,,,,3/12/2024 0:00:00,
Fabian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"9,507.60",2/22/2024 0:00:00,,,,3/12/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"14,126.40",3/7/2024 0:00:00,,,,3/12/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"1,872.00",3/12/2024 0:00:00,,,,3/13/2024 0:00:00,
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,600.00",3/12/2024 0:00:00,,,,3/13/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,742.40",3/13/2024 0:00:00,,,,3/14/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,798.40",3/13/2024 0:00:00,,,,3/14/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,600.00",3/7/2024 0:00:00,,,,3/14/2024 0:00:00,
Judy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,171.20",3/11/2024 0:00:00,,,,3/14/2024 0:00:00,
Fabian,Mid-Market,New,AE Outbound,Outbound,Closed Lost,,7/25/2023 0:00:00,7/25/2023 14:28:00,7/25/2023 14:28:00,,8/11/2023 0:00:00,2 - SAL
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"20,964.60",3/5/2024 0:00:00,,,,3/14/2024 0:00:00,
Fabian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"30,402.00",2/13/2024 0:00:00,,,,3/14/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"6,468.00",3/6/2024 0:00:00,,,,3/14/2024 0:00:00,
Myles,Mid-Market,New,AE Outbound,Outbound,Closed Won,"9,345.60",12/5/2023 0:00:00,12/5/2023 10:45:00,12/5/2023 10:45:00,"1/8/2024, 12:51 PM",3/14/2024 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,792.00,3/13/2024 0:00:00,,,,3/15/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,633.60,3/13/2024 0:00:00,,,,3/15/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,554.40,3/13/2024 0:00:00,,,,3/15/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"19,584.00",3/13/2024 0:00:00,,,,3/15/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,650.00",3/14/2024 0:00:00,,,,3/15/2024 0:00:00,
Ian,Mid-Market,New,Marketing , Website Direct,Closed Won,"60,192.00",2/12/2024 0:00:00,2/12/2024 8:26:00,2/12/2024 8:26:00,"3/1/2024, 8:13 AM",3/15/2024 0:00:00,4 - Closed Won
Andy,Mid-Market,New,SDR Outbound,Outbound,Closed Won,"71,040.00",10/31/2023 0:00:00,10/31/2023 6:32:00,11/13/2023 7:57:00,"11/13/2023, 9:05 AM",3/15/2024 0:00:00,4 - Closed Won
Andy,Mid-Market,New,AE Outbound,Outbound,Closed Won,"5,340.00",2/23/2024 0:00:00,2/23/2024 11:29:00,2/23/2024 11:29:00,"2/29/2024, 3:36 PM",3/15/2024 0:00:00,4 - Closed Won
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"10,584.60",3/12/2024 0:00:00,,,,3/15/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"4,683.00",3/12/2024 0:00:00,,,,3/18/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,217.60",3/14/2024 0:00:00,,,,3/18/2024 0:00:00,
Henry,Enterprise,Expansion,Marketing , Event,Closed Won,"23,215.20",10/23/2023 0:00:00,,,,3/18/2024 0:00:00,
Andy,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,7/28/2023 0:00:00,7/28/2023 10:07:00,,,8/8/2023 0:00:00,1 - SQL
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,888.00",3/5/2024 0:00:00,,,,3/18/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,656.00",3/18/2024 0:00:00,,,,3/18/2024 0:00:00,
Fabian,Mid-Market,New,SDR Outbound,Outbound,Closed Won,"34,809.60",3/4/2024 0:00:00,3/4/2024 13:05:00,3/7/2024 8:58:00,"3/7/2024, 9:00 AM",3/18/2024 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,906.00",3/8/2024 0:00:00,,,,3/19/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"9,840.00",3/18/2024 0:00:00,,,,3/19/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,583.00",3/18/2024 0:00:00,,,,3/19/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,689.60",3/18/2024 0:00:00,,,,3/19/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,020.00",3/18/2024 0:00:00,,,,3/19/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,296.00",3/15/2024 0:00:00,,,,3/19/2024 0:00:00,
Ian,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"3,214.80",3/7/2024 0:00:00,,,,3/19/2024 0:00:00,
Andy,Mid-Market,New,SDR Outbound,Outbound,Closed Won,"13,641.60",2/7/2024 0:00:00,2/7/2024 9:29:00,2/13/2024 9:15:00,"2/13/2024, 9:16 AM",3/19/2024 0:00:00,4 - Closed Won
Gabby,Mid-Market,New,AE Outbound,Outbound,Closed Won,"166,098.00",9/29/2023 0:00:00,9/29/2023 9:26:00,9/29/2023 9:26:00,"10/19/2023, 6:19 AM",3/19/2024 0:00:00,4 - Closed Won
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,,2/21/2024 0:00:00,,,,3/19/2024 0:00:00,
Myles,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"8,637.60",3/19/2024 0:00:00,,,,3/19/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"7,950.00",3/19/2024 0:00:00,,,,3/20/2024 0:00:00,
Henry,Enterprise,Expansion,SDR Outbound,Outbound,Closed Won,"3,556.80",3/19/2024 0:00:00,,,,3/20/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"508,576.80",1/17/2024 0:00:00,,,,3/20/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,352.80",3/14/2024 0:00:00,,,,3/20/2024 0:00:00,
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"11,484.00",3/18/2024 0:00:00,,,,3/20/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"4,068.00",3/7/2024 0:00:00,,,,3/20/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"71,594.40",3/6/2024 0:00:00,,,,3/21/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"40,248.00",3/19/2024 0:00:00,,,,3/21/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"61,128.00",3/20/2024 0:00:00,,,,3/21/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,304.00",3/20/2024 0:00:00,,,,3/21/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,288.00",3/21/2024 0:00:00,,,,3/21/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,771.60",3/18/2024 0:00:00,,,,3/21/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"20,856.00",3/18/2024 0:00:00,,,,3/21/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"8,278.20",3/19/2024 0:00:00,,,,3/21/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,727.00",3/21/2024 0:00:00,,,,3/21/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,,3/18/2024 0:00:00,,,,3/21/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"9,534.00",3/20/2024 0:00:00,,,,3/21/2024 0:00:00,
Gabby,Mid-Market,Expansion,Marketing , Event,Closed Won,"24,948.00",3/14/2024 0:00:00,,,,3/21/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,105.60",3/20/2024 0:00:00,,,,3/22/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,248.00",3/20/2024 0:00:00,,,,3/22/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,258.00",3/22/2024 0:00:00,,,,3/22/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"9,297.60",2/28/2024 0:00:00,,,,3/22/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"3,168.00",3/18/2024 0:00:00,,,,3/22/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"17,343.00",3/8/2024 0:00:00,,,,3/25/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"30,360.00",3/25/2024 0:00:00,,,,3/25/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,508.00",12/19/2023 0:00:00,,,,3/25/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,837.40",3/19/2024 0:00:00,,,,3/25/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,476.00",3/22/2024 0:00:00,,,,3/25/2024 0:00:00,
Ian,Mid-Market,New,Marketing , Website Direct,Closed Lost,,7/5/2023 0:00:00,7/5/2023 9:38:00,7/5/2023 9:38:00,,7/27/2023 0:00:00,2 - SAL
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,663.20",3/25/2024 0:00:00,,,,3/25/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,748.80",3/25/2024 0:00:00,,,,3/25/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,890.00",3/13/2024 0:00:00,,,,3/26/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,656.40",3/21/2024 0:00:00,,,,3/26/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,048.00",3/25/2024 0:00:00,,,,3/26/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"9,000.00",3/25/2024 0:00:00,,,,3/26/2024 0:00:00,
Andy,Mid-Market,New,AE Outbound,Outbound,Closed Lost,"20,220.00",7/24/2023 0:00:00,7/24/2023 14:01:00,7/24/2023 14:01:00,,7/25/2023 0:00:00,2 - SAL
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,360.00",3/26/2024 0:00:00,,,,3/26/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,414.40",3/25/2024 0:00:00,,,,3/26/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,555.20",3/26/2024 0:00:00,,,,3/26/2024 0:00:00,
Andy,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"40,906.80",3/14/2024 0:00:00,,,,3/26/2024 0:00:00,
Myles,Mid-Market,New,SDR Outbound,Outbound,Closed Won,"57,418.80",2/13/2024 0:00:00,2/13/2024 6:15:00,2/23/2024 8:49:00,"2/23/2024, 8:50 AM",3/26/2024 0:00:00,4 - Closed Won
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,284.80",3/26/2024 0:00:00,,,,3/27/2024 0:00:00,
Myles,Mid-Market,New,Marketing , Website Direct,Closed Won,"42,747.60",2/29/2024 0:00:00,2/29/2024 9:24:00,2/29/2024 9:24:00,"3/14/2024, 11:44 AM",3/27/2024 0:00:00,4 - Closed Won
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"1,575.00",2/15/2024 0:00:00,,,,3/28/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"6,993.00",2/20/2024 0:00:00,,,,3/28/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"36,183.00",2/23/2024 0:00:00,,,,3/28/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"26,712.00",3/25/2024 0:00:00,,,,3/28/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"16,212.00",3/25/2024 0:00:00,,,,3/28/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"12,456.00",3/26/2024 0:00:00,,,,3/28/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"52,056.00",3/21/2024 0:00:00,,,,3/28/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"8,820.00",3/22/2024 0:00:00,,,,3/28/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"21,520.20",3/26/2024 0:00:00,,,,3/28/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"20,808.00",11/17/2023 0:00:00,,,,3/28/2024 0:00:00,
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"12,924.00",3/6/2024 0:00:00,,,,3/28/2024 0:00:00,
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"5,832.00",3/28/2024 0:00:00,,,,3/28/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,040.00",3/29/2024 0:00:00,,,,3/29/2024 0:00:00,
Ian,Mid-Market,New,SDR Outbound,Outbound,Closed Lost,,7/5/2023 0:00:00,7/5/2023 13:19:00,7/12/2023 6:32:00,,7/18/2023 0:00:00,2 - SAL
Daniel,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"21,348.00",3/28/2024 0:00:00,,,,3/29/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"86,335.20",3/25/2024 0:00:00,,,,3/29/2024 0:00:00,
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"4,320.00",3/26/2024 0:00:00,,,,3/29/2024 0:00:00,
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"19,992.00",3/19/2024 0:00:00,,,,3/29/2024 0:00:00,
Henry,Enterprise,Expansion,Marketing , Event,Closed Won,"11,931.60",3/27/2024 0:00:00,,,,3/30/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"3,444.00",3/28/2024 0:00:00,,,,3/31/2024 0:00:00,
Katie,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"11,618.40",3/25/2024 0:00:00,,,,4/1/2024 0:00:00,
Katie,Enterprise,Expansion,Marketing , Event,Closed Won,"5,292.00",3/28/2024 0:00:00,,,,4/1/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"5,382.00",3/27/2024 0:00:00,,,,4/1/2024 0:00:00,
Henry,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"22,954.80",3/29/2024 0:00:00,,,,4/1/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"2,204.40",1/16/2024 0:00:00,,,,4/1/2024 0:00:00,
Daniel,Enterprise,New,AE Outbound,Outbound,Closed Won,"33,516.00",2/16/2024 0:00:00,2/16/2024 14:09:00,2/16/2024 14:09:00,"3/14/2024, 9:30 AM",4/1/2024 0:00:00,4 - Closed Won
Bobby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"4,956.00",2/16/2024 0:00:00,,,,4/1/2024 0:00:00,
Gabby,Mid-Market,Expansion,AE Outbound,Outbound,Closed Won,"151,608.00",2/6/2024 0:00:00,,,,4/1/2024 0:00:00,
Katie,Enterprise,Expansion,SDR Outbound,Outbound,Closed Won,"9,072.00",3/29/2024 0:00:00,,,,4/2/2024 0:00:00,
Cindy,Enterprise,Expansion,AE Outbound,Outbound,Closed Won,"71,994.60",3/28/2024 0:00:00,,,,4/2/2024 0:00:00,
